Month,Line,Bath,Day,N,Sp,Wt,Wd,Lg,Sex,Berried
May,2,2,1,1,BSC,20,7.1,3.6,M,N
May,2,2,1,2,BSC,20,7.1,3.6,M,N
May,3,2,1,6,BSC,20,7.2,3.6,M,N
May,3,2,2,6,BSC,20,6.4,3.9,M,N
May,2,1,3,4,BSC,20,7.5,4,M,N
May,1,1,3,5,BSC,25,3.5,2.5,M,N
May,5,2,2,4,BSC,25,5.6,2.7,M,N
May,3,2,3,18,BSC,25,6.4,2.7,M,N
May,1,2,1,6,BSC,25,5.8,2.8,M,N
May,4,2,1,3,BSC,25,6,2.8,M,N
May,4,2,1,3,BSC,25,6.1,2.8,M,N
May,1,2,2,10,BSC,25,6.2,2.8,M,N
May,4,2,2,1,BSC,25,4.2,2.9,M,N
May,2,2,3,7,BSC,25,5.7,2.9,M,N
May,5,2,2,19,BSC,25,6.1,2.9,M,N
May,3,2,3,14,BSC,25,7.1,2.9,M,N
May,2,2,2,19,BSC,25,6.1,3,M,N
May,5,1,2,8,BSC,25,6.8,3,M,N
May,2,2,2,10,BSC,25,7.1,3,M,N
May,5,2,2,16,BSC,25,6.3,3.1,M,N
May,5,2,2,19,BSC,25,6.4,3.1,M,N
May,3,2,2,10,BSC,25,6.5,3.1,M,N
May,4,2,3,9,BSC,25,6.5,3.1,M,N
May,2,2,2,8,BSC,25,6.6,3.1,M,N
May,5,2,2,19,BSC,25,6.6,3.1,M,N
May,1,2,2,14,BSC,25,6.7,3.1,M,N
May,2,2,3,9,BSC,25,6.7,3.1,M,N
May,1,2,3,14,BSC,25,6.8,3.1,M,N
May,4,2,2,13,BSC,25,7,3.1,M,N
May,1,2,1,6,BSC,25,6.3,3.2,M,N
May,2,2,3,10,BSC,25,6.3,3.2,M,N
May,2,2,2,10,BSC,25,6.4,3.2,M,N
May,4,2,3,5,BSC,25,6.4,3.2,M,N
May,2,2,3,6,BSC,25,6.6,3.2,M,N
May,3,2,3,9,BSC,25,6.6,3.2,M,N
May,5,2,3,2,BSC,25,6.6,3.2,M,N
May,1,2,2,6,BSC,25,6.7,3.2,M,N
May,1,2,2,12,BSC,25,6.7,3.2,M,N
May,2,2,2,13,BSC,25,6.7,3.2,M,N
May,2,2,2,16,BSC,25,6.7,3.2,M,N
May,4,2,1,6,BSC,25,6.7,3.2,M,N
May,4,2,2,6,BSC,25,6.7,3.2,M,N
May,4,2,2,7,BSC,25,6.7,3.2,M,N
May,1,2,2,12,BSC,25,6.8,3.2,M,N
May,5,2,3,6,BSC,25,6.8,3.2,M,N
May,1,2,3,9,BSC,25,6.9,3.2,M,N
May,5,2,3,19,BSC,25,6.9,3.2,M,N
May,1,2,2,17,BSC,25,7.1,3.2,M,N
May,4,2,2,6,BSC,25,7.2,3.2,M,N
May,4,2,1,14,BSC,25,6.1,3.3,M,N
May,2,2,3,10,BSC,25,6.3,3.3,M,N
May,4,2,3,8,BSC,25,6.5,3.3,M,N
May,1,2,2,11,BSC,25,6.6,3.3,M,N
May,4,1,2,6,BSC,25,6.6,3.3,M,N
May,4,2,3,7,BSC,25,6.6,3.3,M,N
May,5,1,2,15,BSC,25,6.6,3.3,M,N
May,1,2,3,10,BSC,25,6.7,3.3,M,N
May,2,2,3,18,BSC,25,6.7,3.3,M,N
May,4,2,3,7,BSC,25,6.7,3.3,M,N
May,2,2,2,19,BSC,25,6.8,3.3,M,N
May,2,2,3,17,BSC,25,6.8,3.3,M,N
May,3,2,2,16,BSC,25,6.8,3.3,M,N
May,3,2,2,3,BSC,25,6.9,3.3,M,N
May,1,2,2,16,BSC,25,7,3.3,M,N
May,5,2,2,11,BSC,25,7.1,3.3,M,N
May,5,2,2,12,BSC,25,7.2,3.3,M,N
May,5,2,2,19,BSC,25,7.2,3.3,M,N
May,1,2,3,11,BSC,25,7.3,3.3,M,N
May,4,1,3,9,BSC,25,6.4,3.4,M,N
May,2,1,2,3,BSC,25,6.5,3.4,M,N
May,1,2,2,14,BSC,25,6.7,3.4,M,N
May,3,1,1,7,BSC,25,6.7,3.4,M,N
May,4,2,3,10,BSC,25,6.7,3.4,M,N
May,2,1,2,2,BSC,25,6.8,3.4,M,N
May,2,2,3,8,BSC,25,6.8,3.4,M,N
May,2,2,3,17,BSC,25,6.9,3.4,M,N
May,3,2,3,13,BSC,25,6.9,3.4,M,N
May,4,2,1,13,BSC,25,6.9,3.4,M,N
May,5,2,3,11,BSC,25,7,3.4,M,N
May,2,2,3,10,BSC,25,7.1,3.4,M,N
May,4,2,3,5,BSC,25,7.1,3.4,M,N
May,4,2,3,14,BSC,25,7.1,3.4,M,N
May,2,2,3,7,BSC,25,7.2,3.4,M,N
May,4,2,2,19,BSC,25,7.2,3.4,M,N
May,5,2,3,11,BSC,25,7.2,3.4,M,N
May,3,2,2,6,BSC,25,7.3,3.4,M,N
May,5,2,1,5,BSC,25,7.3,3.4,M,N
May,2,1,3,12,BSC,25,7.4,3.4,M,N
May,2,2,2,5,BSC,25,7.5,3.4,M,N
May,2,1,3,12,BSC,25,9,3.4,M,N
May,1,2,2,12,BSC,25,6.6,3.5,M,N
May,2,2,3,16,BSC,25,6.8,3.5,M,N
May,2,2,3,19,BSC,25,6.8,3.5,M,N
May,3,2,3,13,BSC,25,6.8,3.5,M,N
May,4,2,3,9,BSC,25,6.8,3.5,M,N
May,1,2,2,1,BSC,25,7,3.5,M,N
May,1,2,2,13,BSC,25,7,3.5,M,N
May,5,1,1,16,BSC,25,7,3.5,M,N
May,5,2,1,11,BSC,25,7,3.5,M,N
May,1,2,2,11,BSC,25,7.1,3.5,M,N
May,4,2,2,6,BSC,25,7.1,3.5,M,N
May,4,2,2,8,BSC,25,7.1,3.5,M,N
May,5,2,3,10,BSC,25,7.1,3.5,M,N
May,4,2,1,6,BSC,25,7.2,3.5,M,N
May,4,2,2,10,BSC,25,7.2,3.5,M,N
May,2,1,1,7,BSC,25,5,3.6,M,N
May,5,2,3,3,BSC,25,5.1,3.6,M,N
May,4,1,2,9,BSC,25,6.7,3.6,M,N
May,2,2,2,6,BSC,25,6.8,3.6,M,N
May,3,2,2,6,BSC,25,6.8,3.6,M,N
May,2,2,3,18,BSC,25,6.9,3.6,M,N
May,3,2,2,10,BSC,25,7,3.6,M,N
May,1,2,3,17,BSC,25,7.1,3.6,M,N
May,3,2,1,6,BSC,25,7.1,3.6,M,N
May,4,2,2,16,BSC,25,7.1,3.6,M,N
May,4,2,3,4,BSC,25,7.1,3.6,M,N
May,5,2,3,1,BSC,25,7.1,3.6,M,N
May,5,2,3,19,BSC,25,7.1,3.6,M,N
May,1,2,2,9,BSC,25,7.2,3.6,M,N
May,3,2,1,4,BSC,25,7.2,3.6,M,N
May,2,2,3,10,BSC,25,7.3,3.6,M,N
May,4,2,1,9,BSC,25,7.3,3.6,M,N
May,4,2,2,8,BSC,25,7.3,3.6,M,N
May,1,2,1,9,BSC,25,7.4,3.6,M,N
May,1,2,3,4,BSC,25,7.4,3.6,M,N
May,3,2,2,18,BSC,25,7.4,3.6,M,N
May,3,2,2,19,BSC,25,7.5,3.6,M,N
May,3,2,2,20,BSC,25,7.5,3.6,M,N
May,4,2,2,4,BSC,25,7.5,3.6,M,N
May,4,2,1,13,BSC,25,7.6,3.6,M,N
May,2,2,1,14,BSC,25,7.7,3.6,M,N
May,3,1,1,20,BSC,25,7.9,3.6,M,N
May,1,2,3,10,BSC,25,8,3.6,M,N
May,5,2,3,19,BSC,25,6.9,3.7,M,N
May,1,2,3,18,BSC,25,7.1,3.7,M,N
May,3,2,3,9,BSC,25,7.2,3.7,M,N
May,1,2,2,5,BSC,25,7.5,3.7,M,N
May,3,2,1,11,BSC,25,7.5,3.7,M,N
May,2,2,2,15,BSC,25,7.7,3.7,M,N
May,3,1,1,11,BSC,25,7.7,3.7,M,N
May,4,2,3,4,BSC,25,5.9,3.8,M,N
May,3,2,2,13,BSC,25,6.9,3.8,M,N
May,1,2,2,7,BSC,25,7.1,3.8,M,N
May,3,2,3,4,BSC,25,7.2,3.8,M,N
